"description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl","rank"
"Congressman Alcee L. Hastings represents parts of Broward and Palm Beach counties in the U.S. House of Representatives.",949,14885,2,245,"http://t.co/g0E2ojpNr4","Alcee L. Hastings",2014-04-08 14:53:21,FALSE,TRUE,"RepHastingsFL","Florida 20th","en","2433737761",521,FALSE,"http://pbs.twimg.com/profile_images/453552802426400768/hCjUwfMs_normal.jpeg",342
"U. S. Representative, proudly serving North Carolina's 1st Congressional District. Follow my work in Washington and #NC01.",4028,14854,1160,636,"http://t.co/0Be8EM6qOP","G. K. Butterfield",2011-12-09 17:17:22,FALSE,TRUE,"GKButterfield","","en","432676344",694,FALSE,"http://pbs.twimg.com/profile_images/570970632758636544/3TqSV_Aq_normal.jpeg",343
"Costa represents California's 16th District. He serves on the Agriculture & Natural Resources Committees. This account is for official use only.",1592,14753,31,542,"http://t.co/lCxczJ32HJ","Rep. Jim Costa",2011-01-31 18:42:23,FALSE,TRUE,"RepJimCosta","","en","245451804",620,FALSE,"http://pbs.twimg.com/profile_images/2823385828/5fdd3febd6729c9077a2e35710d3b93f_normal.jpeg",344
"Representing Missouri‚Äôs 7th District in the United States Congress Member of the House Energy and Commerce Committee",5945,14695,174,4437,"https://t.co/uG5DCdtUfQ","U.S. Rep. Billy Long",2013-05-20 15:02:21,FALSE,TRUE,"USRepLong","","en","1444015610",502,FALSE,"http://pbs.twimg.com/profile_images/931238240396423168/Zew9SE9S_normal.jpg",345
"U.S. Representative from California's 26th District.",2591,14649,0,586,"http://t.co/HMlxAvA8LD","Julia Brownley",2013-03-05 14:51:28,FALSE,TRUE,"JuliaBrownley26","","en","1243902714",611,FALSE,"http://pbs.twimg.com/profile_images/588379406168694784/nnPXNlyH_normal.jpg",346
"Proudly serving the Michigan 7th District, tweet at me or join the discussion on Facebook http://t.co/W4dgfpnMav",3819,14555,546,1155,"http://t.co/ps36JMcXXV","Rep Tim Walberg",2011-01-13 20:26:26,FALSE,TRUE,"RepWalberg","MI 7th Congressional District","en","237862972",851,FALSE,"http://pbs.twimg.com/profile_images/881979520986886144/TRuKlTTV_normal.jpg",347
"Honored to represent Colorado's Fifth District in the House of Representatives. Member of House Armed Services and Chairman of the Natural Resources Committee.",4031,14537,659,987,"https://t.co/aVNY6LkLMd","Rep. Doug Lamborn",2012-05-18 16:01:17,FALSE,TRUE,"RepDLamborn","Colorado Springs, CO","en","584012853",763,FALSE,"http://pbs.twimg.com/profile_images/938793231453581313/Y6vJ-Ci6_normal.jpg",348
"Proudly serving Virginia's Seventh Congressional District #VA07. I sit on the House Committees on @HouseBudgetGOP, @EdWorkforce, and the @HouseSmallBiz",1468,14527,88,795,"https://t.co/aqYZqCVMTi","Rep. Dave Brat",2014-06-11 00:22:04,FALSE,TRUE,"RepDaveBrat","Washington, DC","en","2560169238",432,FALSE,"http://pbs.twimg.com/profile_images/915220334986612736/HX-Iksv4_normal.jpg",349
"Tom Reed represents New York's 23rd Congressional District",2267,14508,584,534,"http://t.co/IqT9uqukZl","Tom Reed",2011-02-16 00:03:43,FALSE,TRUE,"RepTomReed","","en","252819323",787,FALSE,"http://pbs.twimg.com/profile_images/3700040503/14142f0f278d7e69b19273996db4ac9e_normal.jpeg",350
"Honored To Represent Virginia‚Äôs 10th Congressional District. Attorney ‚Ä¢ Legislator ‚Ä¢ Mom",2723,14467,440,663,"https://t.co/zwcWKMBIGJ","Barbara Comstock",2014-12-20 15:03:37,FALSE,TRUE,"RepComstock","Virginia's 10th CD","en","2933760046",440,FALSE,"http://pbs.twimg.com/profile_images/570247519695667200/aBcZjKPe_normal.jpeg",351
"Representing Indiana's Second Congressional District",4059,14304,711,700,"http://t.co/1c3JNm0kJ5","Jackie Walorski",2013-01-06 15:41:40,FALSE,TRUE,"RepWalorski","","en","1065995022",641,FALSE,"http://pbs.twimg.com/profile_images/3073698516/4b6a35b98362ceeac03b29fcc016f9ae_normal.jpeg",352
"Press Office of U.S. Senator @JimInhofe (R-Okla.)",6168,14209,23,1372,"https://t.co/LTm3F6noR4","Inhofe Press Office",2009-02-10 21:12:51,FALSE,TRUE,"InhofePress","Washington, D.C.","en","20546536",1016,FALSE,"http://pbs.twimg.com/profile_images/3095762272/f240385c55677aec82058399ac3b8e6a_normal.jpeg",353
"Republican Congressman for Tennessee's 4th Congressional District.",3520,14203,746,1346,"http://t.co/omXrQSGbn2","Scott DesJarlais",2011-01-07 21:47:44,FALSE,TRUE,"DesJarlaisTN04","","en","235312723",828,FALSE,"http://pbs.twimg.com/profile_images/1264997339/DesJarlais.OfficialPhoto_normal.jpg",354
"Father of five. Small business owner. Honored to represent Oklahoma‚Äôs conservative values in Congress. https://t.co/0jHkAECORk",2263,14149,333,1139,"https://t.co/Qv5teppuYQ","Markwayne Mullin",2013-01-04 12:43:55,FALSE,TRUE,"RepMullin","Oklahoma","en","1060370282",589,FALSE,"http://pbs.twimg.com/profile_images/936684558841532416/NA_AK7gd_normal.jpg",355
"U.S. Congressman proudly serving the 31st District of Texas & @forthood. Former Judge. Proud @TexasTech Red Raider.",5675,14144,141,658,"https://t.co/iPPDu1iB3W","Judge Carter",2008-12-10 21:00:58,FALSE,TRUE,"JudgeCarter","#TX31 ","en","18030431",1055,FALSE,"http://pbs.twimg.com/profile_images/378800000021210674/a74f4eaa78e4aa40395b1e2c0088a711_normal.jpeg",356
"Official Twitter account for Congressman Richard Hudson -- proudly representing the 8th Congressional District of North Carolina.",5834,14128,4461,2095,"https://t.co/KyMhp4Akkf","Richard Hudson",2012-11-08 17:41:00,FALSE,TRUE,"RepRichHudson","Concord, NC","en","935033864",604,FALSE,"http://pbs.twimg.com/profile_images/700164005684449280/UF6ckSJB_normal.jpg",357
"Official Twitter Account for U.S. Representative Ken Calvert (CA-42)",4420,14105,31,280,"https://t.co/XcjXyjinJw","Ken Calvert",2009-03-02 22:30:20,FALSE,TRUE,"KenCalvert","Corona, CA ","en","22545491",813,FALSE,"http://pbs.twimg.com/profile_images/786694649301700609/TfucmvHE_normal.jpg",358
"",149,14083,0,15,"http://t.co/qslO3rsq","Rep. Devin Nunes",2011-07-29 21:40:22,FALSE,FALSE,"RepDevinNunes","Washington, DC","en","344972339",329,FALSE,"http://pbs.twimg.com/profile_images/2870867832/a4da73613b727575cb724e57500bee06_normal.jpeg",359
"Working for Georgia's 9th Congressional District. Pastor, attorney, military chaplain. Find me @HouseJudiciary when in session, beautiful #GA09 all other times.",3188,13995,613,941,"https://t.co/6yvc1EfV0T","Rep. Doug Collins",2013-01-04 13:43:55,FALSE,TRUE,"RepDougCollins","Gainesville, Georgia","en","1060487274",600,FALSE,"http://pbs.twimg.com/profile_images/750396723722420224/QKMvkDPt_normal.jpg",360
"Serving the First Congressional District of Massachusetts in the United States House of Representatives, with 87 cities and towns in western & central MA",1249,13857,0,29,"https://t.co/0gvFZ0xBDb","Rep. Richard Neal",2011-12-21 14:18:30,FALSE,TRUE,"RepRichardNeal","","en","442824717",611,FALSE,"http://pbs.twimg.com/profile_images/2245213250/TP_normal.jpg",361
"Representing California‚Äôs 50th District",358,13805,8,236,"http://t.co/8rSbcnjMYw","Rep. Duncan Hunter",2013-03-26 21:04:26,FALSE,TRUE,"Rep_Hunter","","en","1305596696",682,FALSE,"http://pbs.twimg.com/profile_images/564882935610740738/dfz9IbEK_normal.jpeg",362
"Official Twitter Account for Congressman Leonard Lance.  Proudly Representing New Jersey's 7th Congressional District.  http://t.co/uudCjpcv9f",1654,13774,130,310,"http://t.co/nARbDjLrTt","Rep. Leonard Lance",2012-06-20 20:19:40,FALSE,TRUE,"RepLanceNJ7","","en","613725908",620,FALSE,"http://pbs.twimg.com/profile_images/491966223458893824/zHwfK2U8_normal.jpeg",363
"The official twitter account of Rep. Bobby L. Rush.  For official policy please see http://t.co/biKpeeMhCz.  RT does NOT constitute an endorsement.",1110,13728,52,543,"http://t.co/fZruAAdEJY","Bobby L. Rush",2011-05-25 20:59:25,FALSE,TRUE,"RepBobbyRush","D.C./Chicago & SW Suburbs","en","305216911",763,FALSE,"http://pbs.twimg.com/profile_images/822121977620074496/O9mQiOtN_normal.jpg",364
"Tweets from the press office of Congressman David N. Cicilline (D-RI).",4824,13574,671,11306,"https://t.co/X7AA3DZogg","Cicilline Press Office",2012-01-12 16:26:40,FALSE,TRUE,"RepCicilline","Pawtucket/Washington","en","462143773",506,FALSE,"http://pbs.twimg.com/profile_images/840011012560556033/Ze_6JxH-_normal.jpg",365
"Official Twitter home of Rep. Jared Polis, proudly Representing Colorado's Second District. Dad. Entrepreneur. Educator. Rockies fan.",2566,13567,409,971,"https://t.co/YFBawl0Mhg","Rep. Jared Polis",2012-01-13 19:19:17,FALSE,TRUE,"RepJaredPolis","Boulder, CO","en","463132556",689,FALSE,"http://pbs.twimg.com/profile_images/852629547476434949/bqDZ2suq_normal.jpg",366
"Official Twitter of U.S. Congressman Lee Zeldin of New York's 1st Congressional District.",1187,13547,21,1883,,"Lee Zeldin",2014-08-20 19:25:47,FALSE,TRUE,"RepLeeZeldin","","en","2750127259",424,FALSE,"http://pbs.twimg.com/profile_images/866759502867161088/ZGcdQunZ_normal.jpg",367
"I proudly represent the Fourth Congressional District of Mississippi. For more information on my work in Congress please visit http://t.co/Ue63OYLp.",2389,13435,252,1689,"http://t.co/m7SGUgLrSj","Cong. Steven Palazzo",2011-05-16 20:52:25,FALSE,TRUE,"CongPalazzo","Mississippi ","en","299883942",605,FALSE,"http://pbs.twimg.com/profile_images/705099453720616960/9juqgK2I_normal.jpg",368
"Husband to a wonderful wife, father of three great kids, Congressman for Indiana's 6th Congressional District, lifelong Hoosier, and a die-hard #Colts fan.",1948,13411,492,848,"http://t.co/ppXKMWSIGC","Rep. Luke Messer",2012-12-29 20:06:12,FALSE,TRUE,"RepLukeMesser","Shelbyville, IN","en","1045853744",658,FALSE,"http://pbs.twimg.com/profile_images/892791291158949888/iSU-RpSE_normal.jpg",369
"Representing the people of Southern and Eastern Kentucky and serving as Chairman of the U.S. House Appropriations Subcommittee on State and Foreign Operations",3373,13332,1005,714,"https://t.co/MNkQuDdocD","Hal Rogers",2012-04-10 19:59:22,FALSE,TRUE,"RepHalRogers","Somerset, KY","en","550401754",611,FALSE,"http://pbs.twimg.com/profile_images/2087954082/Hal_twitter_pic_normal.jpg",370
"Former CPA and tax lawyer. Proudly representing South Carolina's 7th Congressional District. Find me on FB at https://t.co/1YXogZ4l3N.",1069,13314,12,405,"http://t.co/S6o0ATa6","Congressman Tom Rice",2013-01-03 17:35:05,FALSE,TRUE,"RepTomRice","","en","1058345042",515,FALSE,"http://pbs.twimg.com/profile_images/3087214605/bd94115eb4cbc13f474eea2d678e6372_normal.jpeg",371
"U.S. Congressman serving Maryland's 2nd District. Member of House Appropriations Committee. Loves all things Baltimore esp. the Ravens, Orioles and crabs.",2790,13254,452,1845,"http://t.co/uAblmVkUWN","Dutch Ruppersberger",2011-05-26 14:39:08,FALSE,TRUE,"Call_Me_Dutch","Washington, DC","en","305620929",662,FALSE,"http://pbs.twimg.com/profile_images/466663718932074497/Hzr9q14A_normal.jpeg",372
"Proudly Representing California's 21st Congressional District.",913,13235,220,405,"http://t.co/qjFJoAGl","Rep. David Valadao",2013-01-28 16:19:14,FALSE,TRUE,"RepDavidValadao","Hanford, California","en","1128514404",595,FALSE,"http://pbs.twimg.com/profile_images/3192935994/9bb205b6df88e6f86ca2ddf3f7ae04cb_normal.jpeg",373
"Proudly representing Georgia's 12th Congressional District",1135,13128,62,129,"https://t.co/WfV96n5LQo","Rick W. Allen",2015-01-06 14:45:18,FALSE,TRUE,"RepRickAllen","Augusta, GA and Washington, DC","en","2964287128",330,FALSE,"http://pbs.twimg.com/profile_images/552476601510682624/vklJRMrV_normal.jpeg",374
"Congressman for New Jersey's Third Congressional District",1800,12956,476,657,"http://t.co/jpK6IZgOJH","Tom MacArthur",2015-01-05 23:22:19,FALSE,TRUE,"RepTomMacArthur","","en","2962994194",438,FALSE,"http://pbs.twimg.com/profile_images/656481870151028736/Yks_-3bH_normal.jpg",375
"Welcome to the official Twitter page of Congressman Bill Keating!",1243,12830,14,606,"http://t.co/QaDOYmqOzS","Bill Keating",2011-01-01 23:58:47,FALSE,TRUE,"USRepKeating","Bourne, Ma","en","232992031",699,FALSE,"http://pbs.twimg.com/profile_images/677589152456544256/AJ5i2xqW_normal.jpg",376
"Proudly serving the 11th Congressional District of New Jersey in the U.S. House of Representatives and Chairman of @HouseAppropsGOP",1120,12733,0,102,"http://t.co/p1LPKyK90o","Rodney Frelinghuysen",2013-04-26 14:05:13,FALSE,TRUE,"USRepRodney","","en","1382011333",522,FALSE,"http://pbs.twimg.com/profile_images/3577127455/eeee361f01100fba1d1a7060dd28deec_normal.jpeg",377
"United States Representative, 4th District of California",368,12730,1,0,"http://t.co/M52pLVZcTJ","Tom McClintock",2009-06-24 00:21:07,FALSE,TRUE,"RepMcClintock","Washington, DC","en","50152441",1089,FALSE,"http://pbs.twimg.com/profile_images/416902006/McClintockphoto1_normal.jpg",378
"My official House office Twitter account. I work for the people of TN-03.",1762,12728,116,635,"http://t.co/BanS9JzDxx","Chuck Fleischmann",2011-01-07 15:46:29,FALSE,TRUE,"RepChuck","Washington, D.C./TN-03","en","235190657",721,FALSE,"http://pbs.twimg.com/profile_images/818947796787142656/mH-TXPye_normal.jpg",379
"Official account for Rep French Hill. Ninth generation Arkansan and Little Rock businessman proudly representing Arkansas's Second Congressional District. #AR2",1526,12579,269,668,"http://t.co/TggD8sC0rY","French Hill",2014-12-31 23:54:58,FALSE,TRUE,"RepFrenchHill","Washington, DC","en","2953974395",359,FALSE,"http://pbs.twimg.com/profile_images/722828233494962176/3T7Ngjar_normal.jpg",380
"Husband, Father of two young daughters, Small Businessman and Soldier. Congressman - 4th District (PA).",2983,12525,39,2703,"http://t.co/eu7DgRNJJj","RepScottPerry",2009-01-08 18:29:58,FALSE,TRUE,"RepScottPerry","","en","18773159",668,FALSE,"http://pbs.twimg.com/profile_images/482927605688328192/8x2iPIsW_normal.jpeg",381
"Official Twitter of U.S. Congressman Robert Pittenger, proudly serving North Carolina's 9th District.",8200,12514,170,1309,"http://t.co/kSQTrO7y","Congressman Robert Pittenger",2012-11-15 19:31:22,FALSE,TRUE,"RepPittenger","","en","950328072",575,FALSE,"http://pbs.twimg.com/profile_images/3074858950/78b1ad7b33764bd131f92ef17089bb78_normal.jpeg",382
"U.S. Congresswoman proudly representing the people of Florida's 23rd District in our nation's capital.",3136,12401,172,2337,"http://t.co/L7PfQxOrER","D. Wasserman Schultz",2013-02-01 20:31:25,FALSE,TRUE,"RepDWStweets","Weston & Washington","en","1140648348",467,FALSE,"http://pbs.twimg.com/profile_images/623582125938184192/eQ2jLs4A_normal.jpg",383
"Proudly representing Missouri's Sixth Congressional District",7077,12361,134,1010,"http://t.co/BZ1mlWEGMh","Rep. Sam Graves",2009-04-08 17:20:43,FALSE,TRUE,"RepSamGraves","","en","29766367",779,FALSE,"http://pbs.twimg.com/profile_images/791029158780497920/a3YPubNC_normal.jpg",384
"Member of the U.S. House of Representatives from Wisconsin's Third Congressional District.",1179,12336,2,560,"http://t.co/SLDLcEvDEk","Rep. Ron Kind",2010-02-09 15:14:02,FALSE,TRUE,"RepRonKind","Washington, DC","en","112740986",821,FALSE,"http://pbs.twimg.com/profile_images/1347275814/2010-04-23_normal.jpg",385
"Tampa Bay's Congresswoman Ì†ºÌ∑∫Ì†ºÌ∑∏",4039,12313,1287,3121,"https://t.co/H9etkVz65v","US Rep Kathy Castor",2013-09-18 20:03:57,FALSE,TRUE,"USRepKCastor","","en","1880674038",600,FALSE,"http://pbs.twimg.com/profile_images/947505709830344704/0RNXrA-h_normal.jpg",386
"Official Twitter account for Congressman George Holding, representing North Carolina's 2nd Congressional District.",681,12214,19,252,"http://t.co/zH2CxxmUzu","George Holding",2013-01-03 18:27:36,FALSE,TRUE,"RepHolding","","en","1058460818",549,FALSE,"http://pbs.twimg.com/profile_images/3150091370/d56a137e58b7041e23d74c676f4d5c39_normal.jpeg",387
"Husband. Father. Proudly represent the wonderful people of Colorado CD-04.",1177,12204,88,324,"http://t.co/Tl3R80YNB1","Congressman Ken Buck",2014-11-05 14:49:30,FALSE,TRUE,"RepKenBuck"," Windsor, CO | Washington, DC","en","2862577383",515,FALSE,"http://pbs.twimg.com/profile_images/552483330839433216/tt64NtR4_normal.jpeg",388
"Proudly representing Pennsylvania's 1st District in House of Representatives. Born & Raised in Philadelphia. Fighting for Equality and Democracy.",714,12156,48,716,"https://t.co/R9OICWKSFF","Bob Brady",2010-05-26 18:53:52,FALSE,FALSE,"RepBrady","Philly - Delco - DC","en","148453195",792,FALSE,"http://pbs.twimg.com/profile_images/933274859/New_Image_normal.JPG",389
"Proud to represent MD-01; Anesthesiologist; Dad to Joe, Becky, Irene, Jessica, & Danny; Grandpa to Charles, Abigail, Arthur, Andrew, Camilla, James, & Sylvia.",2780,11935,159,604,"https://t.co/LI7Vqp9ZGF","Rep. Andy Harris, MD",2012-11-20 18:31:27,FALSE,TRUE,"RepAndyHarrisMD","Maryland's First District","en","960962340",619,FALSE,"http://pbs.twimg.com/profile_images/3351805427/a320698a3a8865e790e3066b1e5b22d5_normal.jpeg",390
"U.S. Congresswoman Stephanie Murphy - fighting for progress and proudly representing Seminole & Orange Counties in the U.S. House of Representatives. #FL07",1126,11901,212,487,"https://t.co/VkxjkJsfPK","Rep Stephanie Murphy",2016-11-09 02:51:57,FALSE,TRUE,"RepStephMurphy","Winter Park, FL","en","796183515998068736",362,FALSE,"http://pbs.twimg.com/profile_images/876793201578921984/sfV5pB8w_normal.jpg",391
"Representative for the 14th Congressional District of Texas.  http://t.co/3YiUH4dPNE | Instagram: TXRandy14",2334,11882,89,428,"http://t.co/8FFRq13svl","Randy Weber",2013-01-03 15:30:06,FALSE,TRUE,"TXRandy14","Friendswood, TX","en","1058051748",609,FALSE,"http://pbs.twimg.com/profile_images/616654502184263680/na4q3hZH_normal.jpg",392
"Proud to serve the 11th Congressional District of Texas. Chairman of @HouseAgNews, Member of @HASCRepublicans & #HPSCI.",747,11812,37,1440,"https://t.co/cm0zGBQaLP","Mike Conaway",2011-05-09 13:56:50,FALSE,TRUE,"ConawayTX11","","en","295685416",666,FALSE,"http://pbs.twimg.com/profile_images/893612447885664256/2x-kk-0h_normal.jpg",393
"Teacher, Football Coach, Command Sgt. Major Proudly Representing Minnesota's 1st Congressional District; Ranking Member of House @VetAffairsDems",3064,11771,940,2839,"https://t.co/BSwXgKoOMq","Rep. Tim Walz",2013-03-12 20:27:45,FALSE,TRUE,"RepTimWalz","","en","1262814457",540,FALSE,"http://pbs.twimg.com/profile_images/620711032504238080/N_adFUPr_normal.jpg",394
